2014-02-21,1169.0
2014-02-22,1229.0
2014-02-23,926.0
2014-02-24,1100.0
2014-02-25,1153.0
2014-02-26,1178.0
2014-02-27,1246.0
2014-02-28,1536.0
2014-03-01,1245.0
2014-03-02,934.0
2014-03-03,1116.0
2014-03-04,1023.0
2014-03-05,1229.0
2014-03-06,1271.0
2014-03-07,1394.0
2014-03-08,4273.0
2014-03-09,1511.0
2014-03-10,944.0
2014-03-11,1057.0
2014-03-12,1102.0
2014-03-13,1049.0
2014-03-14,1121.0
2014-03-15,982.0
2014-03-16,834.0
2014-03-17,1037.0
2014-03-18,1150.0
2014-03-19,1062.0
2014-03-20,1127.0
2014-03-21,1172.0
2014-03-22,1101.0
2014-03-23,757.0
2014-03-24,1034.0
2014-03-25,1145.0
2014-03-26,1153.0
2014-03-27,1059.0
2014-03-28,1021.0
2014-03-29,766.0
2014-03-30,390.0
2014-03-31,1576.0
2014-04-01,1402.0
2014-04-02,1022.0
2014-04-03,976.0
2014-04-04,1000.0
2014-04-05,999.0
2014-04-06,752.0
2014-04-07,926.0
2014-04-08,941.0
2014-04-09,872.0
2014-04-10,767.0
2014-04-11,1167.0
2014-04-12,882.0
2014-04-13,781.0
2014-04-14,1054.0
2014-04-15,1009.0
2014-04-16,1127.0
2014-04-17,950.0
2014-04-18,1025.0
2014-04-19,909.0
2014-04-20,354.0
2014-04-21,1006.0
2014-04-22,1014.0
2014-04-23,1119.0
2014-04-24,1096.0
2014-04-25,1128.0
2014-04-26,979.0
2014-04-27,702.0
2014-04-28,1010.0
2014-04-29,529.0
2014-04-30,1002.0
2014-05-01,616.0
2014-05-02,1022.0
2014-05-03,852.0
2014-05-04,678.0
2014-05-05,957.0
2014-05-06,952.0
2014-05-07,1158.0
2014-05-08,837.0
2014-05-09,675.0
2014-05-10,720.0
2014-05-11,651.0
2014-05-12,999.0
2014-05-13,1032.0
2014-05-14,1159.0
2014-05-15,1066.0
2014-05-16,1075.0
2014-05-17,992.0
2014-05-18,682.0
2014-05-19,912.0
2014-05-20,1072.0
2014-05-21,1029.0
2014-05-22,1049.0
2014-05-23,1040.0
2014-05-24,883.0
2014-05-25,696.0
2014-05-26,1008.0
2014-05-27,1038.0
2014-05-28,1009.0
2014-05-29,978.0
2014-05-30,1039.0
2014-05-31,1025.0
2014-06-01,860.0
2014-06-02,1097.0
2014-06-03,972.0
2014-06-04,1044.0
2014-06-05,1053.0
2014-06-06,925.0
2014-06-07,831.0
2014-06-08,744.0
2014-06-09,945.0
2014-06-10,1059.0
2014-06-11,1096.0
2014-06-12,1075.0
2014-06-13,1081.0
2014-06-14,993.0
2014-06-15,718.0
2014-06-16,1104.0
2014-06-17,1129.0
2014-06-18,979.0
2014-06-19,1055.0
2014-06-20,1044.0
2014-06-21,941.0
2014-06-22,693.0
2014-06-23,1063.0
2014-06-24,1073.0
2014-06-25,1205.0
2014-06-26,1064.0
2014-06-27,1374.0
2014-06-28,1008.0
2014-06-29,717.0
2014-06-30,996.0
2014-07-01,1246.0
2014-07-02,1175.0
2014-07-03,668.0
2014-07-04,856.0
2014-07-05,792.0
2014-07-06,619.0
2014-07-07,990.0
2014-07-08,1097.0
2014-07-09,1122.0
2014-07-10,1012.0
2014-07-11,1030.0
2014-07-12,1124.0
2014-07-13,850.0
2014-07-14,1156.0
2014-07-15,1282.0
2014-07-16,1280.0
2014-07-17,1187.0
2014-07-18,1165.0
2014-07-19,1089.0
2014-07-20,796.0
2014-07-21,1156.0
2014-07-22,1267.0
2014-07-23,1265.0
2014-07-24,1106.0
2014-07-25,1325.0
2014-07-26,975.0
2014-07-27,765.0
2014-07-28,1048.0
2014-07-29,1286.0
2014-07-30,1036.0
2014-07-31,1229.0
2014-08-01,1419.0
2014-08-02,1032.0
2014-08-03,790.0
2014-08-04,1164.0
2014-08-05,1246.0
2014-08-06,1237.0
2014-08-07,1140.0
2014-08-08,1276.0
2014-08-09,1188.0
2014-08-10,881.0
2014-08-11,1168.0
2014-08-12,1250.0
2014-08-13,1342.0
2014-08-14,1041.0
2014-08-15,1290.0
2014-08-16,1197.0
2014-08-17,924.0
2014-08-18,1293.0
2014-08-19,1123.0
2014-08-20,1544.0
2014-08-21,1242.0
2014-08-22,1396.0
2014-08-23,1213.0
2014-08-24,937.0
2014-08-25,1092.0
2014-08-26,1655.0
2014-08-27,1508.0
2014-08-28,1502.0
2014-08-29,1530.0
2014-08-30,1539.0
2014-08-31,1463.0
2014-09-01,1177.0
2014-09-02,1664.0
2014-09-03,1495.0
2014-09-04,1310.0
2014-09-05,1037.0
2014-09-06,1321.0
2014-09-07,898.0
2014-09-08,1218.0
2014-09-09,1301.0
2014-09-10,1309.0
2014-09-11,1333.0
2014-09-12,1263.0
2014-09-13,1103.0
2014-09-14,936.0
2014-09-15,1225.0
2014-09-16,1296.0
2014-09-17,1206.0
2014-09-18,1310.0
2014-09-19,1247.0
2014-09-20,1107.0
2014-09-21,906.0
2014-09-22,1157.0
2014-09-23,1250.0
2014-09-24,1171.0
2014-09-25,1215.0
2014-09-26,1262.0
2014-09-27,1172.0
2014-09-28,890.0
2014-09-29,1098.0
2014-09-30,1346.0
2014-10-01,1277.0
2014-10-02,1167.0
2014-10-03,1115.0
2014-10-04,1070.0
2014-10-05,864.0
2014-10-06,961.0
2014-10-07,2770.0
2014-10-08,1021.0
2014-10-09,1014.0
2014-10-10,1103.0
2014-10-11,1123.0
2014-10-12,828.0
2014-10-13,1106.0
2014-10-14,1126.0
2014-10-15,1109.0
2014-10-16,1173.0
2014-10-17,1135.0
2014-10-18,1098.0
2014-10-19,848.0
2014-10-20,1114.0
2014-10-21,1074.0
2014-10-22,1008.0
2014-10-23,927.0
2014-10-24,1133.0
2014-10-25,1124.0
2014-10-26,814.0
2014-10-27,1025.0
2014-10-28,1128.0
2014-10-29,1047.0
2014-10-30,1011.0
2014-10-31,1080.0
2014-11-01,1035.0
2014-11-02,724.0
2014-11-03,1018.0
2014-11-04,1049.0
2014-11-05,1054.0
2014-11-06,1090.0
2014-11-07,834.0
2014-11-08,905.0
2014-11-09,705.0
2014-11-10,1023.0
2014-11-11,1079.0
2014-11-12,1078.0
2014-11-13,1052.0
2014-11-14,1054.0
2014-11-15,1117.0
2014-11-16,893.0
2014-11-17,997.0
2014-11-18,992.0
2014-11-19,1024.0
2014-11-20,1010.0
2014-11-21,969.0
2014-11-22,1218.0
2014-11-23,851.0
2014-11-24,982.0
2014-11-25,1053.0
2014-11-26,1146.0
2014-11-27,989.0
2014-11-28,961.0
2014-11-29,1110.0
2014-11-30,898.0
2014-12-01,1027.0
2014-12-02,992.0
2014-12-03,938.0
2014-12-04,930.0
2014-12-05,929.0
2014-12-06,1059.0
2014-12-07,780.0
2014-12-08,968.0
2014-12-09,1078.0
2014-12-10,1093.0
2014-12-11,1110.0
2014-12-12,996.0
2014-12-13,1147.0
2014-12-14,901.0
2014-12-15,1047.0
2014-12-16,1233.0
2014-12-17,1086.0
2014-12-18,1105.0
2014-12-19,1108.0
2014-12-20,1076.0
2014-12-21,990.0
2014-12-22,941.0
2014-12-23,1071.0
2014-12-24,1157.0
